date,country,cds_spread,risk_free_rate,implied_V,implied_sigma_V,cca_converged,B_f,LCL_usd,sigma_lcl,convenience_yield
2015-01-04,Brazil,207.97,0.0255,890.3676037226944,0.07206774883031679,True,631.8961,524.0142313795282,0.1485673741765082,-0.15466378480741275
2015-01-11,Brazil,201.92,0.0255,870.4741886432189,0.0737815286828192,True,631.8961,536.762354940201,0.1502400052864686,-0.18212621786809688
2015-01-18,Brazil,205.65,0.0255,895.6917874291123,0.07386778051304918,True,631.8961,538.6399854572719,0.15014885535786235,-0.16065271698389288
2015-01-25,Brazil,193.65,0.0255,890.5533461511144,0.07377136160559501,True,631.8961,547.2516747643109,0.14875450277653104,-0.17152313641973044
2015-02-01,Brazil,212.77,0.022,869.1075819763221,0.07959735604193657,True,622.0884000000001,504.1357854653175,0.16756862803983522,-0.1599159595464555
2015-02-08,Brazil,229.48,0.022,883.8262186000345,0.07974145839766107,True,622.0884000000001,486.0015018650486,0.17115151398975548,-0.13269315302512558
2015-02-15,Brazil,235.35,0.022,942.1860325948093,0.07939363120318707,True,622.0884000000001,477.07635127125866,0.1721040146555222,-0.07466523347736367
2015-02-22,Brazil,235.89,0.022,917.4745611892562,0.0785591837487701,True,622.0884000000001,471.51841647226223,0.17137731338312726,-0.09161753568451705
2015-03-01,Brazil,235.88,0.0233999999999999,942.0245832978369,0.08027907165956658,True,626.0114799999998,483.96908402812477,0.1726223198035367,-0.07981015505748099
2015-03-08,Brazil,253.64,0.0233999999999999,911.1790538964781,0.08398537027986645,True,626.0114799999998,448.7540952351263,0.18809067278471736,-0.07889060932975009
2015-03-15,Brazil,302.25,0.0233999999999999,831.5574928825534,0.08493950541181783,True,626.0114799999998,422.86839935133395,0.19657637388104907,-0.13115713433027307
2015-03-22,Brazil,291.2898,0.0233999999999999,845.3138938548991,0.08515323061961037,True,626.0114799999998,425.47895252854596,0.19638870540711298,-0.12016084195405399
2015-03-29,Brazil,285.95,0.0233999999999999,840.4426841492478,0.08375230118696389,True,626.0114799999998,422.8134402856712,0.19387146394148563,-0.12261673853250557
2015-04-05,Brazil,259.48,0.0241,841.3663150248437,0.09680416245104312,True,627.97302,465.0458048070685,0.21227783840452036,-0.15528469712064494
2015-04-12,Brazil,245.19,0.0241,918.1133893047163,0.097788134230322,True,627.97302,471.9109670684427,0.21274019048178067,-0.09080716874343352
2015-04-19,Brazil,241.81,0.0241,962.770839536969,0.09857417619420177,True,627.97302,477.2956927785399,0.21314346857478494,-0.05698856750205279
2015-04-26,Brazil,220.11,0.0241,979.8814480201813,0.101313677125343,True,627.97302,491.7226934802961,0.21559015535475232,-0.05397388600339666
2015-05-03,Brazil,237.95,0.0233,957.4061758383318,0.10050773220975685,True,625.73126,469.853995054067,0.21909891453509422,-0.055829048404861636
2015-05-10,Brazil,222.26,0.0233,956.9734049616198,0.10152203990294863,True,625.73126,476.3836795429137,0.21966748664249322,-0.0612616090135366
2015-05-17,Brazil,228.93,0.0233,982.8966357966032,0.10110968937294655,True,625.73126,472.5876807767333,0.2197128709547032,-0.036932625660104614
2015-05-24,Brazil,220.46,0.0233,966.8917083638981,0.10025334900275311,True,625.73126,457.6728050605623,0.22161334993340717,-0.038372555856361124
2015-05-31,Brazil,231.01,0.0269,945.7744840269413,0.09952979382942048,True,635.8191800000001,439.4690369903994,0.22463698129063067,-0.040626023542028024
2015-06-07,Brazil,247.9,0.0269,945.8852155950187,0.10040440687891414,True,635.8191800000001,444.4996851270474,0.22517974229293886,-0.04456448120830427
2015-06-14,Brazil,242.18,0.0269,925.2144645003975,0.10078357256140924,True,635.8191800000001,448.1049828946377,0.22503472227505064,-0.06512244127071135
