,date,debt_st,debt_lt,default_barrier,msci_index,msci_ret_weekly,n_obs,msci_vol_annual,country
0,2010-12-03,5181000000.0,52373000000.0,31367500000.0,1034.304,0.03372873674404134,3,,Argentina
1,2010-12-10,5181000000.0,52373000000.0,31367500000.0,1063.641,0.027969191226157326,5,,Argentina
2,2010-12-17,5181000000.0,52373000000.0,31367500000.0,1021.676,-0.04025351189218725,5,,Argentina
3,2010-12-24,5181000000.0,52373000000.0,31367500000.0,1029.518,0.0076463154704872905,5,,Argentina
4,2010-12-31,7443373000.0,62045174000.0,38465960000.0,1044.573,0.014517457923272994,5,,Argentina
5,2011-01-07,7443373000.0,62045174000.0,38465960000.0,1049.712,0.004907651360168182,5,,Argentina
6,2011-01-14,7443373000.0,62045174000.0,38465960000.0,1033.67,-0.01540026462073274,5,,Argentina
7,2011-01-21,7443373000.0,62045174000.0,38465960000.0,1060.819,0.025925675088411704,5,,Argentina
8,2011-01-28,7443373000.0,62045174000.0,38465960000.0,1019.755,-0.03947884893356877,5,,Argentina
9,2011-02-04,7443373000.0,62045174000.0,38465960000.0,1010.775,-0.00884503902485462,5,,Argentina
10,2011-02-11,7443373000.0,62045174000.0,38465960000.0,975.173,-0.0358577511679365,5,,Argentina
11,2011-02-18,7443373000.0,62045174000.0,38465960000.0,980.575,0.005524243141598407,5,0.19034018796244245,Argentina
12,2011-02-25,7443373000.0,62045174000.0,38465960000.0,945.78,-0.03612915043048856,5,0.19485827124028146,Argentina
13,2011-03-04,7443373000.0,62045174000.0,38465960000.0,951.476,0.006004479220003077,5,0.18826172510615163,Argentina
14,2011-03-11,7443373000.0,62045174000.0,38465960000.0,925.774,-0.02738431870309605,5,0.18676111928225625,Argentina
15,2011-03-18,7443373000.0,62045174000.0,38465960000.0,906.987,-0.02050202733681547,5,0.18254097515629458,Argentina
16,2011-03-25,7443373000.0,62045174000.0,38465960000.0,917.49,0.011513563640170168,5,0.1794095237527158,Argentina
17,2011-04-01,7443373000.0,62045174000.0,38465960000.0,950.659,0.03551374763066206,5,0.18722030337965317,Argentina
18,2011-04-08,7443373000.0,62045174000.0,38465960000.0,965.861,0.015864503202048272,5,0.18454996800865098,Argentina
19,2011-04-15,7443373000.0,62045174000.0,38465960000.0,917.071,-0.05183503586987736,5,0.19689568726897647,Argentina
20,2011-04-22,7443373000.0,62045174000.0,38465960000.0,908.439,-0.009457153710977582,5,0.19207979345378834,Argentina
21,2011-04-29,7443373000.0,62045174000.0,38465960000.0,894.123,-0.015884392336286378,5,0.1882556628648391,Argentina
22,2011-05-06,7443373000.0,62045174000.0,38465960000.0,857.753,-0.04152717034730489,5,0.1919152658071881,Argentina
23,2011-05-13,7443373000.0,62045174000.0,38465960000.0,876.605,0.02174031256921742,5,0.19229943530034593,Argentina
24,2011-05-20,7443373000.0,62045174000.0,38465960000.0,882.249,0.006417837264917651,5,0.18903197795224774,Argentina
25,2011-05-27,7443373000.0,62045174000.0,38465960000.0,882.02,-0.00025959760250406777,5,0.18533461984704955,Argentina
26,2011-06-03,7443373000.0,62045174000.0,38465960000.0,854.757,-0.031397513471683465,5,0.1854382535437822,Argentina
27,2011-06-10,7443373000.0,62045174000.0,38465960000.0,842.392,-0.01457175391646983,5,0.18236290250451884,Argentina
28,2011-06-17,7443373000.0,62045174000.0,38465960000.0,871.128,0.033543459476887444,5,0.18678907713668386,Argentina
29,2011-06-24,7443373000.0,62045174000.0,38465960000.0,871.509,0.00043726835373127625,5,0.183667701994007,Argentina
30,2011-07-01,7443373000.0,62045174000.0,38465960000.0,934.383,0.06966022648618078,5,0.20458670291807557,Argentina
31,2011-07-08,7443373000.0,62045174000.0,38465960000.0,939.218,0.005161195721891519,5,0.20147787313525345,Argentina
32,2011-07-15,7443373000.0,62045174000.0,38465960000.0,902.713,-0.039642940696064964,5,0.2038686331079212,Argentina
33,2011-07-22,7443373000.0,62045174000.0,38465960000.0,902.309,-0.00044763998083811483,5,0.20078277860279495,Argentina
34,2011-07-29,7443373000.0,62045174000.0,38465960000.0,885.125,-0.01922815548835843,5,0.1987917565521911,Argentina
35,2011-08-05,7443373000.0,62045174000.0,38465960000.0,816.708,-0.08044725213713363,5,0.21666670709857097,Argentina
36,2011-08-12,7443373000.0,62045174000.0,38465960000.0,787.074,-0.03695935388349556,5,0.21684187619281883,Argentina
37,2011-08-19,7443373000.0,62045174000.0,38465960000.0,750.543,-0.0475253273825202,5,0.21921673147751758,Argentina
38,2011-08-26,7443373000.0,62045174000.0,38465960000.0,762.206,0.015419915789607079,5,0.21793331052898168,Argentina
39,2011-09-02,7443373000.0,62045174000.0,38465960000.0,754.632,-0.00998664715430032,5,0.21514878130311804,Argentina
40,2011-09-09,7443373000.0,62045174000.0,38465960000.0,709.696,-0.061393503873344926,5,0.22108584938051365,Argentina
41,2011-09-16,7443373000.0,62045174000.0,38465960000.0,727.581,0.02488862372322149,5,0.22148539456426586,Argentina
42,2011-09-23,7443373000.0,62045174000.0,38465960000.0,649.974,-0.11279297096431076,5,0.24754087086835608,Argentina
43,2011-09-30,7755450000.0,61953205000.0,38732052500.0,626.791,-0.036319210357978554,5,0.2463105856609796,Argentina
44,2011-10-07,7755450000.0,61953205000.0,38732052500.0,634.009,0.011449998188382804,5,0.24464823649922104,Argentina
45,2011-10-14,7755450000.0,61953205000.0,38732052500.0,700.918,0.10032775452339765,5,0.2689129254894537,Argentina
46,2011-10-21,7755450000.0,61953205000.0,38732052500.0,688.655,-0.017650484524181984,5,0.2661787054429292,Argentina
47,2011-10-28,7755450000.0,61953205000.0,38732052500.0,684.09,-0.0066509320051128945,5,0.26333519195238286,Argentina
48,2011-11-04,7755450000.0,61953205000.0,38732052500.0,623.248,-0.09314497450080846,5,0.27497377584734894,Argentina
49,2011-11-11,7755450000.0,61953205000.0,38732052500.0,654.505,0.048934711326818564,5,0.278633921055722,Argentina
50,2011-11-18,7755450000.0,61953205000.0,38732052500.0,627.246,-0.04254041655662689,5,0.27796970370242097,Argentina
51,2011-11-25,7755450000.0,61953205000.0,38732052500.0,584.524,-0.07054096737872598,5,0.28199561523908506,Argentina
52,2011-12-02,7755450000.0,61953205000.0,38732052500.0,621.757,0.06175150035974214,5,0.2877920992220233,Argentina
53,2011-12-09,7755450000.0,61953205000.0,38732052500.0,621.478,-0.0004488290704229188,5,0.28538373328710537,Argentina
54,2011-12-16,7755450000.0,61953205000.0,38732052500.0,598.066,-0.03839939634062433,5,0.2851914934422871,Argentina
55,2011-12-23,7755450000.0,61953205000.0,38732052500.0,609.646,0.019177345089590136,5,0.28616271766002693,Argentina
56,2011-12-30,7755450000.0,61953205000.0,38732052500.0,601.396,-0.013624841458123973,5,0.2850784069320431,Argentina
57,2012-01-06,7755450000.0,61953205000.0,38732052500.0,662.316,0.09648916405059045,5,0.30423060700647386,Argentina
58,2012-01-13,7755450000.0,61953205000.0,38732052500.0,668.527,0.009334001221251158,5,0.3046932540803585,Argentina
59,2012-01-20,7755450000.0,61953205000.0,38732052500.0,721.38,0.07608925955804444,5,0.31442599872747456,Argentina
60,2012-01-27,7755450000.0,61953205000.0,38732052500.0,726.353,0.006870078335732416,5,0.3130199579615803,Argentina
61,2012-02-03,7755450000.0,61953205000.0,38732052500.0,663.548,-0.09043492776276421,5,0.3240747902688788,Argentina
62,2012-02-10,7755450000.0,61953205000.0,38732052500.0,646.311,-0.026320382704058006,5,0.3233812836272466,Argentina
63,2012-02-17,7755450000.0,61953205000.0,38732052500.0,649.574,0.005035951332136433,5,0.323360968345974,Argentina
64,2012-02-24,7755450000.0,61953205000.0,38732052500.0,633.475,-0.025096227732553808,5,0.32256684544402014,Argentina
65,2012-03-02,7755450000.0,61953205000.0,38732052500.0,591.627,-0.06834416694291251,5,0.3278691496478455,Argentina
66,2012-03-09,7755450000.0,61953205000.0,38732052500.0,564.752,-0.046489672008615535,5,0.3295058385331818,Argentina
67,2012-03-16,7755450000.0,61953205000.0,38732052500.0,579.997,0.026636234381457406,5,0.3312687618609052,Argentina
68,2012-03-23,7755450000.0,61953205000.0,38732052500.0,585.604,0.009620862111571565,5,0.331156988594822,Argentina
69,2012-03-30,7755450000.0,61953205000.0,38732052500.0,568.951,-0.028849478799700592,5,0.3286534445000097,Argentina
70,2012-04-06,7755450000.0,61953205000.0,38732052500.0,502.484,-0.12423051579488398,5,0.34682430818477844,Argentina
71,2012-04-13,7755450000.0,61953205000.0,38732052500.0,492.961,-0.01913373522182671,5,0.34458359058022936,Argentina
72,2012-04-20,7755450000.0,61953205000.0,38732052500.0,409.683,-0.1850463734924541,5,0.3855921009179647,Argentina
73,2012-04-27,7755450000.0,61953205000.0,38732052500.0,401.817,-0.019386928823423834,5,0.38561328793647515,Argentina
74,2012-05-04,7755450000.0,61953205000.0,38732052500.0,397.207,-0.01153920571330468,5,0.3847051309882195,Argentina
75,2012-05-11,7755450000.0,61953205000.0,38732052500.0,394.221,-0.007545889629046761,5,0.3829793763315516,Argentina
76,2012-05-18,7755450000.0,61953205000.0,38732052500.0,340.237,-0.1472692321491519,5,0.4043082485173939,Argentina
77,2012-05-25,7755450000.0,61953205000.0,38732052500.0,351.846,0.03355114626597541,5,0.40725151740846843,Argentina
78,2012-06-01,7755450000.0,61953205000.0,38732052500.0,326.206,-0.07566449622575272,5,0.4111596178391641,Argentina
79,2012-06-08,7755450000.0,61953205000.0,38732052500.0,318.466,-0.024013364719772036,5,0.411175468628403,Argentina
80,2012-06-15,7755450000.0,61953205000.0,38732052500.0,297.031,-0.06967920846135883,5,0.4107577790534046,Argentina
81,2012-06-22,7755450000.0,61953205000.0,38732052500.0,318.926,0.07112259049270457,5,0.42043300097787445,Argentina
82,2012-06-29,7755450000.0,61953205000.0,38732052500.0,322.799,0.012070737544692331,5,0.4118609423436847,Argentina
83,2012-07-06,7755450000.0,61953205000.0,38732052500.0,324.095,0.004006844193694908,5,0.4117893938951547,Argentina
84,2012-07-13,7755450000.0,61953205000.0,38732052500.0,322.829,-0.00391391142119542,5,0.4116424932033842,Argentina
85,2012-07-20,7755450000.0,61953205000.0,38732052500.0,321.2,-0.005058789197455449,5,0.41144753073003437,Argentina
86,2012-07-27,7755450000.0,61953205000.0,38732052500.0,323.613,0.007484375357966557,5,0.4123557073073646,Argentina
87,2012-08-03,7755450000.0,61953205000.0,38732052500.0,316.732,-0.021492366994798253,5,0.407636658870565,Argentina
88,2012-08-10,7755450000.0,61953205000.0,38732052500.0,340.25,0.07162465109580059,5,0.4169026684350789,Argentina
89,2012-08-17,7755450000.0,61953205000.0,38732052500.0,335.796,-0.013176808811374795,5,0.41567828994580724,Argentina
90,2012-08-24,7755450000.0,61953205000.0,38732052500.0,329.705,-0.01830551745571784,5,0.4144896069995437,Argentina
91,2012-08-31,7755450000.0,61953205000.0,38732052500.0,323.506,-0.01898065435487463,5,0.41445158278621136,Argentina
92,2012-09-07,7755450000.0,61953205000.0,38732052500.0,319.042,-0.013894905349364595,5,0.41189487178731615,Argentina
93,2012-09-14,7755450000.0,61953205000.0,38732052500.0,343.499,0.07386144488977149,5,0.41961496911563445,Argentina
94,2012-09-21,7755450000.0,61953205000.0,38732052500.0,350.267,0.019511520348688367,5,0.4087102485634382,Argentina
95,2012-09-28,7755450000.0,61953205000.0,38732052500.0,336.808,-0.039182685743507986,5,0.4088947538904042,Argentina
96,2012-10-05,7755450000.0,61953205000.0,38732052500.0,343.436,0.019487741926291442,5,0.40944227034799136,Argentina
97,2012-10-12,7755450000.0,61953205000.0,38732052500.0,328.231,-0.045283148185198144,5,0.3944036703266047,Argentina
98,2012-10-19,7755450000.0,61953205000.0,38732052500.0,332.439,0.012738755822407697,5,0.3953328903550312,Argentina
99,2012-10-26,7755450000.0,61953205000.0,38732052500.0,320.802,-0.035632274231805636,5,0.3958451281566299,Argentina
100,2012-11-02,7755450000.0,61953205000.0,38732052500.0,312.164,-0.02729541965261922,5,0.38791416682964797,Argentina
101,2012-11-09,7755450000.0,61953205000.0,38732052500.0,305.704,-0.02091137719950167,5,0.38274301341499506,Argentina
102,2012-11-16,7755450000.0,61953205000.0,38732052500.0,293.448,-0.04091686202477118,5,0.382625766270319,Argentina
103,2012-11-23,7755450000.0,61953205000.0,38732052500.0,297.936,0.01517824682940801,5,0.3794380780079398,Argentina
104,2012-11-30,7755450000.0,61953205000.0,38732052500.0,327.216,0.09374180494913271,5,0.3871310476596198,Argentina
105,2012-12-07,7755450000.0,61953205000.0,38732052500.0,340.221,0.03897490316316494,5,0.39036013654677615,Argentina
106,2012-12-14,7755450000.0,61953205000.0,38732052500.0,382.859,0.11807136873238877,5,0.41025453620951047,Argentina
107,2012-12-21,7755450000.0,61953205000.0,38732052500.0,378.394,-0.011730794368867627,5,0.4092856580163621,Argentina
108,2012-12-28,7755450000.0,61953205000.0,38732052500.0,380.363,0.005190079089610281,5,0.4095093463774401,Argentina
109,2013-01-04,7755450000.0,61953205000.0,38732052500.0,401.763,0.05473630262112375,5,0.4005941807259004,Argentina
110,2013-01-11,7755450000.0,61953205000.0,38732052500.0,402.858,0.0027217800081971773,5,0.4003297908191999,Argentina
111,2013-01-18,7755450000.0,61953205000.0,38732052500.0,414.453,0.028375435986047602,5,0.3926696381121419,Argentina
112,2013-01-25,7755450000.0,61953205000.0,38732052500.0,420.753,0.015086384650068719,5,0.3931292778751189,Argentina
113,2013-02-01,7755450000.0,61953205000.0,38732052500.0,444.461,0.05481634890177112,5,0.3898357169458577,Argentina
114,2013-02-08,7755450000.0,61953205000.0,38732052500.0,428.487,-0.03660191288415949,5,0.3904713295156877,Argentina
115,2013-02-15,7755450000.0,61953205000.0,38732052500.0,422.265,-0.014627320152251214,5,0.39030197563756236,Argentina
116,2013-02-22,7755450000.0,61953205000.0,38732052500.0,398.022,-0.05912579889696907,5,0.3932688876823825,Argentina
117,2013-03-01,7755450000.0,61953205000.0,38732052500.0,365.25,-0.08592522950785553,5,0.39635761617579557,Argentina
118,2013-03-08,7755450000.0,61953205000.0,38732052500.0,401.334,0.09421194769803627,5,0.4076991602779291,Argentina
119,2013-03-15,7755450000.0,61953205000.0,38732052500.0,414.862,0.03315193648097126,5,0.4082918762632251,Argentina
120,2013-03-22,7755450000.0,61953205000.0,38732052500.0,406.738,-0.019776691297064514,5,0.4081708336848425,Argentina
121,2013-03-29,7755450000.0,61953205000.0,38732052500.0,386.915,-0.04996421284987504,5,0.40986540765177953,Argentina
122,2013-04-05,7755450000.0,61953205000.0,38732052500.0,382.149,-0.012394445750925541,5,0.39224520666164425,Argentina
123,2013-04-12,7755450000.0,61953205000.0,38732052500.0,395.032,0.03315618936605043,5,0.3938421691145581,Argentina
124,2013-04-19,7755450000.0,61953205000.0,38732052500.0,377.751,-0.044731525875182074,5,0.35081446504255565,Argentina
125,2013-04-26,7755450000.0,61953205000.0,38732052500.0,392.312,0.03782219317993386,5,0.3525110151676672,Argentina
126,2013-05-03,7755450000.0,61953205000.0,38732052500.0,395.239,0.007433203632519701,5,0.35241359358856844,Argentina
127,2013-05-10,7755450000.0,61953205000.0,38732052500.0,386.46,-0.022462275428418214,5,0.353050227168087,Argentina
128,2013-05-17,7755450000.0,61953205000.0,38732052500.0,394.28,0.020032947010383637,5,0.32019024437604415,Argentina
129,2013-05-24,7755450000.0,61953205000.0,38732052500.0,389.869,-0.011250531535623132,5,0.3189400337282904,Argentina
130,2013-05-31,7755450000.0,61953205000.0,38732052500.0,387.187,-0.006903004802990574,5,0.3091351465116588,Argentina
131,2013-06-07,7755450000.0,61953205000.0,38732052500.0,399.867,0.03222421135897592,5,0.30918502586372515,Argentina
132,2013-06-14,7755450000.0,61953205000.0,38732052500.0,380.901,-0.048592492975501445,5,0.30472212906525464,Argentina
133,2013-06-21,7755450000.0,61953205000.0,38732052500.0,361.314,-0.05279211247714496,5,0.3024022063571181,Argentina
134,2013-06-28,7755450000.0,61953205000.0,38732052500.0,371.923,0.02893945723564967,5,0.30342102622558453,Argentina
135,2013-07-05,7755450000.0,61953205000.0,38732052500.0,371.206,-0.0019296790260875784,5,0.30345351149581995,Argentina
136,2013-07-12,7755450000.0,61953205000.0,38732052500.0,376.672,0.014617617655553911,5,0.3036130986145231,Argentina
137,2013-07-19,7755450000.0,61953205000.0,38732052500.0,407.799,0.07939962372483564,5,0.3129408412224304,Argentina
138,2013-07-26,7755450000.0,61953205000.0,38732052500.0,402.841,-0.012232462802906487,5,0.31337577046896187,Argentina
139,2013-08-02,7755450000.0,61953205000.0,38732052500.0,413.747,0.026712732757699635,5,0.3130517657988247,Argentina
140,2013-08-09,7755450000.0,61953205000.0,38732052500.0,424.774,0.02630258687184125,5,0.30644859967753596,Argentina
141,2013-08-16,7755450000.0,61953205000.0,38732052500.0,465.196,0.09090155937372374,5,0.31786921490802783,Argentina
142,2013-08-23,7755450000.0,61953205000.0,38732052500.0,469.021,0.00818872140799775,5,0.31688344518767486,Argentina
143,2013-08-30,7755450000.0,61953205000.0,38732052500.0,455.327,-0.0296317014213821,5,0.31794344178310874,Argentina
144,2013-09-06,7755450000.0,61953205000.0,38732052500.0,477.62,0.047799595106636596,5,0.31987373133830965,Argentina
145,2013-09-13,7755450000.0,61953205000.0,38732052500.0,492.235,0.03014080748545304,5,0.3135878241604374,Argentina
146,2013-09-20,7755450000.0,61953205000.0,38732052500.0,515.505,0.046190757997054716,5,0.3158072425060795,Argentina
147,2013-09-27,7755450000.0,61953205000.0,38732052500.0,530.933,0.02948883352544218,5,0.31292537491122574,Argentina
148,2013-10-04,7755450000.0,61953205000.0,38732052500.0,527.637,-0.006227288986702821,5,0.3130824266785565,Argentina
149,2013-10-11,7755450000.0,61953205000.0,38732052500.0,573.71,0.08371549489906517,5,0.3171387301220543,Argentina
150,2013-10-18,7755450000.0,61953205000.0,38732052500.0,610.049,0.0614152396412702,5,0.3211618204081994,Argentina
151,2013-10-25,7755450000.0,61953205000.0,38732052500.0,591.692,-0.03055305258390123,5,0.32043833356389606,Argentina
152,2013-11-01,7755450000.0,61953205000.0,38732052500.0,563.637,-0.048575801959764506,5,0.3237729719901251,Argentina
153,2013-11-08,7755450000.0,61953205000.0,38732052500.0,584.312,0.036024659478242786,5,0.32299136960282426,Argentina
154,2013-11-15,7755450000.0,61953205000.0,38732052500.0,616.701,0.053949216785428085,5,0.32093222992531206,Argentina
155,2013-11-22,7755450000.0,61953205000.0,38732052500.0,644.343,0.04384688948423266,5,0.32229142236915376,Argentina
156,2013-11-29,7755450000.0,61953205000.0,38732052500.0,691.346,0.07040922902211079,5,0.31727229672286944,Argentina
157,2013-12-06,7755450000.0,61953205000.0,38732052500.0,640.35,-0.07662552016436634,5,0.3289809822870968,Argentina
158,2013-12-13,7755450000.0,61953205000.0,38732052500.0,629.14,-0.01766109442120252,5,0.3119893371599229,Argentina
159,2013-12-20,7755450000.0,61953205000.0,38732052500.0,646.296,0.02690379572253882,5,0.311694168231849,Argentina
160,2013-12-27,7755450000.0,61953205000.0,38732052500.0,645.23,-0.001650760793157774,5,0.31188340778427637,Argentina
161,2014-01-03,7755450000.0,61953205000.0,38732052500.0,606.498,-0.06190541161082493,5,0.316661447047277,Argentina
162,2014-01-10,7755450000.0,61953205000.0,38732052500.0,604.055,-0.00403617737764444,5,0.31684661605749,Argentina
163,2014-01-17,7755450000.0,61953205000.0,38732052500.0,595.96,-0.01349170267265153,5,0.31683928490027496,Argentina
164,2014-01-24,7755450000.0,61953205000.0,38732052500.0,495.557,-0.18449116824728978,5,0.3700286067222043,Argentina
165,2014-01-31,7755450000.0,61953205000.0,38732052500.0,481.746,-0.028265378273597458,5,0.36751845766200897,Argentina
166,2014-02-07,7755450000.0,61953205000.0,38732052500.0,504.085,0.04532790044682199,5,0.3679786934479954,Argentina
167,2014-02-14,7755450000.0,61953205000.0,38732052500.0,576.31,0.133900805720575,5,0.3899899676067078,Argentina
168,2014-02-21,7755450000.0,61953205000.0,38732052500.0,567.996,-0.014531333922814301,5,0.3849158029678134,Argentina
169,2014-02-28,7755450000.0,61953205000.0,38732052500.0,571.811,0.0066941407559677965,5,0.3731194688908571,Argentina
170,2014-03-07,7755450000.0,61953205000.0,38732052500.0,590.24,0.031720716649564426,5,0.3636151973539005,Argentina
171,2014-03-14,7755450000.0,61953205000.0,38732052500.0,563.821,-0.045792408611216896,5,0.36647708372946436,Argentina
172,2014-03-21,7755450000.0,61953205000.0,38732052500.0,611.089,0.0805057861744346,5,0.3729761952678676,Argentina
173,2014-03-28,7755450000.0,61953205000.0,38732052500.0,635.983,0.03992922201154912,5,0.3695916646764676,Argentina
174,2014-04-04,7755450000.0,61953205000.0,38732052500.0,664.658,0.04410078922817935,5,0.3704872013678249,Argentina
175,2014-04-11,7755450000.0,61953205000.0,38732052500.0,675.137,0.015643010589985358,5,0.369815465884244,Argentina
176,2014-04-18,7755450000.0,61953205000.0,38732052500.0,672.824,-0.003431853399520408,5,0.36583313131875567,Argentina
177,2014-04-25,7755450000.0,61953205000.0,38732052500.0,670.153,-0.003977735317576961,5,0.3651074070112854,Argentina
178,2014-05-02,7755450000.0,61953205000.0,38732052500.0,698.771,0.04181703316076971,5,0.36644898977534496,Argentina
179,2014-05-09,7755450000.0,61953205000.0,38732052500.0,713.888,0.02140300960526973,5,0.36499250328707183,Argentina
180,2014-05-16,7755450000.0,61953205000.0,38732052500.0,676.575,-0.05368278107942716,5,0.3706969425704166,Argentina
181,2014-05-23,7755450000.0,61953205000.0,38732052500.0,693.935,0.025334989967262835,5,0.3703250500225499,Argentina
182,2014-05-30,7755450000.0,61953205000.0,38732052500.0,722.205,0.03993073593126373,5,0.37096609391858004,Argentina
183,2014-06-06,7755450000.0,61953205000.0,38732052500.0,764.447,0.056843664499499076,5,0.3731459262470292,Argentina
184,2014-06-13,7755450000.0,61953205000.0,38732052500.0,764.81,0.00047474035667999844,5,0.3681527543317477,Argentina
185,2014-06-20,7755450000.0,61953205000.0,38732052500.0,783.719,0.024423100770328034,5,0.3620431725115522,Argentina
186,2014-06-27,7755450000.0,61953205000.0,38732052500.0,792.8,0.011520445279932363,5,0.36177291781449705,Argentina
187,2014-07-04,7755450000.0,61953205000.0,38732052500.0,838.478,0.056017360574717526,5,0.3637162514698268,Argentina
188,2014-07-11,7755450000.0,61953205000.0,38732052500.0,922.612,0.09562043416877639,5,0.37239382519210473,Argentina
189,2014-07-18,7755450000.0,61953205000.0,38732052500.0,911.845,-0.011738758269473237,5,0.36800630420070163,Argentina
190,2014-07-25,7755450000.0,61953205000.0,38732052500.0,828.645,-0.0956781828490279,5,0.38354481031496507,Argentina
191,2014-08-01,7755450000.0,61953205000.0,38732052500.0,834.541,0.0070900364705172286,5,0.3833768101305909,Argentina
192,2014-08-08,7755450000.0,61953205000.0,38732052500.0,789.003,-0.0561117499912737,5,0.3893803873489806,Argentina
193,2014-08-15,7755450000.0,61953205000.0,38732052500.0,742.17,-0.061191795682309896,5,0.3876203197309481,Argentina
194,2014-08-22,7755450000.0,61953205000.0,38732052500.0,731.479,-0.014509815523583134,5,0.38833169315595306,Argentina
195,2014-08-29,7755450000.0,61953205000.0,38732052500.0,729.878,-0.0021911150260083673,5,0.38654642465137057,Argentina
196,2014-09-05,7755450000.0,61953205000.0,38732052500.0,776.096,0.06139882698369514,5,0.38817135323036334,Argentina
197,2014-09-12,7755450000.0,61953205000.0,38732052500.0,814.942,0.04884072119248821,5,0.3896409211853965,Argentina
198,2014-09-19,7755450000.0,61953205000.0,38732052500.0,812.72,-0.002730298281006748,5,0.3880367492157916,Argentina
199,2014-09-26,7755450000.0,61953205000.0,38732052500.0,813.547,0.001017053252986358,5,0.38752977926616555,Argentina
200,2014-10-03,7755450000.0,61953205000.0,38732052500.0,740.28,-0.09437520702672848,5,0.40067942279533453,Argentina
201,2014-10-10,7755450000.0,61953205000.0,38732052500.0,697.197,-0.05996048229892885,5,0.39820496809721745,Argentina
202,2014-10-17,7755450000.0,61953205000.0,38732052500.0,724.205,0.038006490767207336,5,0.3954269039350746,Argentina
203,2014-10-24,7755450000.0,61953205000.0,38732052500.0,768.662,0.05957683954581896,5,0.3978241634429672,Argentina
204,2014-10-31,7755450000.0,61953205000.0,38732052500.0,833.261,0.08069557739719938,5,0.4010529603116663,Argentina
205,2014-11-07,7755450000.0,61953205000.0,38732052500.0,812.239,-0.025552286591837784,5,0.4013173993332256,Argentina
206,2014-11-14,7755450000.0,61953205000.0,38732052500.0,810.913,-0.001633858437138228,5,0.3984320848457184,Argentina
207,2014-11-21,7755450000.0,61953205000.0,38732052500.0,844.976,0.04114745119508702,5,0.398174622090655,Argentina
208,2014-11-28,7755450000.0,61953205000.0,38732052500.0,833.769,-0.013351839011080755,5,0.3929669004721176,Argentina
209,2014-12-05,7755450000.0,61953205000.0,38732052500.0,830.432,-0.004010338261256968,5,0.38446844248466966,Argentina
210,2014-12-12,7755450000.0,61953205000.0,38732052500.0,719.452,-0.14345623620774128,5,0.41164689101334395,Argentina
211,2014-12-19,7755450000.0,61953205000.0,38732052500.0,729.336,0.013644720067331693,5,0.41106116808021714,Argentina
212,2014-12-26,7755450000.0,61953205000.0,38732052500.0,757.466,0.03784412071352895,5,0.4125663136597669,Argentina
213,2015-01-02,7755450000.0,61953205000.0,38732052500.0,730.391,-0.03639864469822866,5,0.40924468024562305,Argentina
214,2015-01-09,7755450000.0,61953205000.0,38732052500.0,730.509,0.00016154425389360082,5,0.4091866084922996,Argentina
215,2015-01-16,7755450000.0,61953205000.0,38732052500.0,739.332,0.01200552437066431,5,0.40889147860989966,Argentina
216,2015-01-23,7755450000.0,61953205000.0,38732052500.0,737.106,-0.003015367643812543,5,0.36099474086533684,Argentina
217,2015-01-30,7755450000.0,61953205000.0,38732052500.0,717.443,-0.027038206200911234,5,0.3608723706592524,Argentina
218,2015-02-06,7755450000.0,61953205000.0,38732052500.0,759.891,0.05748149997262056,5,0.36236742781071873,Argentina
219,2015-02-13,7755450000.0,61953205000.0,38732052500.0,827.58,0.0853307773735212,5,0.3481217830133854,Argentina
220,2015-02-20,7755450000.0,61953205000.0,38732052500.0,862.65,0.04150326751238931,5,0.3491031961795655,Argentina
221,2015-02-27,7755450000.0,61953205000.0,38732052500.0,862.664,1.6228929922709225e-05,5,0.3491932345651695,Argentina
222,2015-03-06,7755450000.0,61953205000.0,38732052500.0,917.643,0.06178315033691199,5,0.35256130500203675,Argentina
223,2015-03-13,7755450000.0,61953205000.0,38732052500.0,954.855,0.03975107039757502,5,0.3494978165650997,Argentina
224,2015-03-20,7755450000.0,61953205000.0,38732052500.0,1068.497,0.11244877058866883,5,0.35742577155430755,Argentina
225,2015-03-27,7755450000.0,61953205000.0,38732052500.0,982.642,-0.08376340451879584,5,0.36836376406920995,Argentina
226,2015-04-03,7755450000.0,61953205000.0,38732052500.0,982.302,-0.00034606584553383956,5,0.36664502299703916,Argentina
227,2015-04-10,7755450000.0,61953205000.0,38732052500.0,1006.091,0.023929007108513298,5,0.3669259040600428,Argentina
228,2015-04-17,7755450000.0,61953205000.0,38732052500.0,945.594,-0.06201450237109665,5,0.37335367754211896,Argentina
229,2015-04-24,7755450000.0,61953205000.0,38732052500.0,978.106,0.033804747165685926,5,0.37417877911198366,Argentina
230,2015-05-01,7755450000.0,61953205000.0,38732052500.0,950.138,-0.02901081141691368,5,0.37421491414099994,Argentina
231,2015-05-08,7755450000.0,61953205000.0,38732052500.0,930.824,-0.020537021835488348,5,0.37479417441131896,Argentina
232,2015-05-15,7755450000.0,61953205000.0,38732052500.0,942.173,0.012118694151783321,5,0.3700168400837446,Argentina
233,2015-05-22,7755450000.0,61953205000.0,38732052500.0,910.943,-0.03370858282257192,5,0.3716382019463957,Argentina
234,2015-05-29,7755450000.0,61953205000.0,38732052500.0,867.471,-0.04889824482910698,5,0.37379177903565264,Argentina
